"","v_31_0_0","age","tismri_TIV","tismri_volr01","tismri_volr02","tismri_volr03","classic_bone_med","main_sBMDH","sROI_bonecortex01","sROI_bonecortex02","sROI_bonecortex03","sROI_bonecortex04","sROI_bonecortex05","sROI_bonecortex06","sROI_bonecortex07","sROI_bonecortex08","sROI_bonecortex09","vROI_bonecortex03","sROI_bonethickness01","sROI_bonethickness02","sROI_bonethickness03","sROI_bonethickness04","sROI_bonethickness05","sROI_bonethickness06","sROI_bonethickness07","sROI_bonethickness08","sROI_bonethickness09","v_23226_2_0","v_23239_2_0","v_23300_2_0","v_51_2_0","v_50_2_0","sROI_headthickness01","sROI_headthickness02","sROI_headthickness03","sROI_headthickness04","sROI_headthickness05","sROI_headthickness06","sROI_headthickness07","sROI_headthickness08","sROI_headthickness09","tis_head","v_21001_2_0","v_22407_2_0","v_22408_2_0","v_23099_2_0","WHR","WHtR","v_874_2_0","v_894_2_0","v_914_2_0","v_20162_2_0","r_alcohol"
"sROI_bonethickness04",0.0134130088846224,0.0647333391823419,0.152125696796862,0.068443415721621,-0.0637417058736552,-0.0279018695738836,0.456730741423045,-0.21546340480965,0.256970648352727,0.217638547070936,0.21546340480965,0.205036600241815,0.286456840268863,0.416941129525123,0.38163058162566,0.215481119368138,0.287480185422824,0.371651887905247,0.923656969121631,0.78299396560426,0.768097461660572,1,0.398275838043076,0.472601243731197,0.313652833874179,0.949119993861753,0.310144538874919,0.244386959449142,0.0836534861707745,0.0129329836313648,0.0670705418341729,0.0436411086898054,-0.00945635839253788,0.0317749987318986,0.0441909687704373,0.0508489884932262,-0.0788688677304592,-0.0390514077459549,-0.0663418789194686,0.0322795612815605,-0.107140986212291,0.101580522258242,0.101997515379165,0.0815801854539589,0.0805523901105051,0.0634698874513082,0.0713625427157582,0.0848859106495854,-0.0490790668953098,-0.049553919915654,0.0176877396705154,0.0363684939898908,-0.0440407277470104
"sROI_bonethickness05",-0.15653245062861,0.118614545622285,-0.00215384033476293,0.00654229878949169,-0.018479584117074,-0.00645214556903231,0.292544138611305,-0.176987234800139,0.182674316928591,0.139986596641654,0.176987234800139,0.176775479868779,0.106042514263439,0.229994310582419,0.211820954234003,0.1723102234525,0.178338423495459,0.136919324814192,0.567086691655996,0.39197152941543,0.417660023550087,0.398275838043076,1,0.359404715315423,0.186154678922554,0.408183118410586,0.49503089019608,0.0262111129632799,0.00717594175719306,0.0232929491796781,-0.102901128604478,-0.145720646339759,0.0955354195728825,-0.0784609948193569,0.00731184510152439,-0.0777364634640954,0.452423946000276,0.029633390478196,0.0209400889503375,-0.0828526647949847,0.171082665993354,0.0787974125363125,0.0701563659426354,-0.00366761203070563,0.121853071550967,0.174002541548297,-0.0491409949577212,0.0510955080099248,-0.0119116750127869,0.000933249977943127,0.0293622841333683,0.0183200116859579,0.00128033805762188
"sROI_bonethickness06",-0.0402875247076602,0.158932178611834,0.034040922491869,-0.0383565616998233,-0.0642732102715118,0.0564107794423264,0.245965439880286,-0.181748154908337,0.161411211413408,0.13812629843739,0.181748154908337,0.152400611206393,0.161671704478416,0.070294703859305,0.170157204154652,0.157312779203046,0.179789463367991,0.236616293429946,0.594680833667001,0.43399262327965,0.514790804198818,0.472601243731197,0.359404715315423,1,0.620850428366469,0.456730689759525,0.229567030379487,0.123393944869582,0.0569517368814069,0.0230934006868454,-0.00181847396822584,0.0191859586243596,-0.0479932494644799,-0.0351582081702618,-0.0187175755144628,-0.019430286878503,-0.0920401074281985,-0.0823876403082022,-0.0149122931649258,-0.037090499096273,-0.123562669571246,0.0616508378168307,0.0380610919986224,0.0372029864396463,0.0737465989413133,0.0987388012835317,0.00377869555779673,0.0278344961670018,-0.0481771957807923,-0.0138387216210924,-0.00736667941438269,0.0308292237788477,-0.009858246393229
"sROI_bonethickness07",0.135252469752542,0.247515968849362,0.104311865019839,-0.259709719690124,-0.245766075008617,0.323301852555806,0.129912810768747,-0.027219691508735,0.0312976413770065,0.0331474852683144,0.027219691508735,0.0265941182477833,0.0315502914228106,0.0472004456086197,0.093172066571758,0.0285073614279233,0.0370615949616829,0.239035131646983,0.404144383864438,0.258991721049058,0.405446690725137,0.313652833874179,0.186154678922554,0.620850428366469,1,0.300847029122365,0.0635914528995299,0.161026792113133,0.111888265328847,0.056770006604268,0.108793845343591,0.136134461615759,0.11235349891419,0.0385987138624052,0.16294908083568,0.128113557095701,-0.0766114257119799,0.0367870234154383,-0.102696415408968,0.120815995200427,-0.121174900351136,0.176447590889014,0.136474433181181,0.185551603497655,0.0744093737940085,0.00516336936513247,0.166059946684055,0.147059170913693,0.0027572811723829,-0.00391448385911607,-0.0133110247930435,0.0721479617951335,0.0616085085778285
"sROI_bonethickness08",0.0316411221564719,0.0696199145058898,0.174977833576238,0.0643351569986444,-0.0501556194152151,-0.0318728685267828,0.423668920368388,-0.173818073527861,0.214230953286777,0.175013397493185,0.173818073527861,0.166452272389243,0.258048525526981,0.387316867645589,0.352293284427118,0.168928554059622,0.256275424454022,0.336718441144965,0.922504840648081,0.777774742441009,0.767245727220426,0.949119993861753,0.408183118410586,0.456730689759525,0.300847029122365,1,0.307484317451871,0.2804177494966,0.11327339508926,0.0232770608831781,0.0883494476670255,0.0606651826135156,-0.00755596141734102,0.015020873589443,0.0548174220798947,0.0311797761084279,-0.0875180614449038,-0.0212059429872422,-0.062283409515216,0.0195606216731688,-0.0919125573574747,0.0739195958449116,0.093038951553028,0.0792162081080183,0.0645030039212563,0.0414895224048681,0.0745470104820924,0.0814949416234769,-0.0604400576687055,-0.05426296537144,0.0237574192557354,0.0398163812769724,-0.04753851188858
"sROI_bonethickness09",-0.248092175103085,0.10543329996109,-0.109632203499102,0.11784903016968,0.0595844868040053,-0.127295065926863,0.312803336184087,-0.191027812493909,0.194616202584914,0.127117482786541,0.191027812493909,0.165796000524354,0.268082661788177,0.254166223328576,0.18439188881507,0.17272524202464,0.203281173610054,0.0956736914507031,0.481768749151205,0.327774907941144,0.269946480628613,0.310144538874919,0.49503089019608,0.229567030379487,0.0635914528995299,0.307484317451871,1,-0.0441088510049336,-0.0541205388290259,-0.00421312057966209,-0.208823660305423,-0.264695214411194,0.158084572951737,-0.0529078019073765,-0.00160824179158136,-0.127468981824515,0.29065664253544,0.078631256651645,0.120765718083822,-0.126687496650121,0.717491693523373,0.0575413397993472,0.0354075415684538,-0.0588463730252423,0.134114991794721,0.242095119318085,-0.126610740124001,0.0177844540708171,-0.0332658062225185,0.000345524748998102,0.0324225683177853,0.00449248971576028,-0.0559153604891411
"v_23226_2_0",0.111786617696698,-0.105733299695293,0.195907203196698,-0.0550165878717807,-0.0334578201998291,0.0682569498134322,-0.590198629810812,0.701440843621243,-0.661039059688446,-0.594862938460196,-0.701440843621243,-0.630883795973874,-0.58436434516748,-0.477208400917932,-0.463893855029121,-0.63436808681023,-0.60273842287499,-0.453474055205454,0.284334534042664,0.312964552192468,0.367572080448135,0.244386959449142,0.0262111129632799,0.123393944869582,0.161026792113133,0.2804177494966,-0.0441088510049336,1,0.731623073182027,0.421288391399313,0.16095497468239,0.178413438128507,0.138641554207821,0.159498221594998,0.205479191958631,0.228567418081379,-0.128715916052723,0.0381882216775623,-0.0257429997469767,0.229658869127378,-0.184829081482928,-0.00433195534836231,0.138229362572822,0.0724858175302219,0.0355597629465937,-0.0434847349550104,0.0735754388569575,0.0778052716513495,-0.0272972584728816,-0.0502774642857051,0.021000669598249,-0.021843585644977,-0.0483297342418542
"v_23239_2_0",0.231118047117813,-0.133634312503842,0.276037722865836,-0.0579181796497323,0.00136500017663428,0.051237191485176,-0.545247626491804,0.676278310585125,-0.656248481998169,-0.592627513304262,-0.676278310585125,-0.639712653648017,-0.551469718366562,-0.477606975963949,-0.459679657164364,-0.64032261679038,-0.5840535437826,-0.404571781632374,0.141072746922858,0.162826235084288,0.230101017907079,0.0836534861707745,0.00717594175719306,0.0569517368814069,0.111888265328847,0.11327339508926,-0.0541205388290259,0.731623073182027,1,0.731577311577312,0.256017190064264,0.297672970275975,0.309250769167054,0.250031897535152,0.366183208070155,0.314590196521838,-0.00149138554060126,0.0974524109141971,0.016539148787236,0.317771844164946,-0.088415123476105,0.100584910648264,0.339157874664611,0.286677531837727,0.125407999289119,-0.0280973732600291,0.221411293677883,0.250956234935395,-0.0218655431503451,-0.0300160225984007,0.0621228227908578,0.0481669953557371,-0.00503337235956491
"v_23300_2_0",0.0238884566822213,-0.150092800764242,0.0944583467417218,0.0266591784058097,0.0421542047480384,-0.0330841311522232,-0.360030193714364,0.438273381459006,-0.434116127885222,-0.401973169741459,-0.438273381459006,-0.42012735465602,-0.381066633954639,-0.345270762279005,-0.349922905895175,-0.408668990489488,-0.399895703062557,-0.295830900693263,0.0594137204044731,0.097569619716506,0.0902047556170411,0.0129329836313648,0.0232929491796781,0.0230934006868454,0.056770006604268,0.0232770608831781,-0.00421312057966209,0.421288391399313,0.731577311577312,1,0.116591837257141,0.146537810692357,0.203707238874065,0.197034691132231,0.20633361190462,0.22819445520154,0.0289208758752648,0.0227881071299287,0.00957935772304809,0.21887241540844,-0.0314997738777712,0.127433971944178,0.289408724587285,0.185130146462489,0.203716076771818,0.122379914069005,0.0823705936441315,0.184982452738143,-0.0354173148968673,-0.0215506576975608,0.0543982757968533,0.0842703532867494,-0.0129938581377892
"v_51_2_0",0.653192021911374,-0.0813857728949562,0.584636971895884,-0.150922331682416,-0.0229503011971349,0.129096788365813,-0.092251209357571,0.210385981659657,-0.195717283763383,-0.121123037826485,-0.210385981659657,-0.231664127072384,-0.143193028536399,-0.109500730459363,-0.00130452248214272,-0.223066126520482,-0.145491223777469,0.0894666292223472,0.0230654828835688,-0.0290201629595314,0.165611903072604,0.0670705418341729,-0.102901128604478,-0.00181847396822584,0.108793845343591,0.0883494476670255,-0.208823660305423,0.16095497468239,0.256017190064264,0.116591837257141,1,0.828264383818698,0.290998238185604,0.227441489100321,0.423783019575937,0.265227116780072,-0.0764374086887516,0.135238151713193,0.0139719020218166,0.293134369927147,-0.130965292997991,-0.0044931528707198,0.0853419479674446,0.387646812647913,-0.155952923393156,-0.435337056440508,0.439987202796455,0.0814889889107027,-0.0282228226043968,-0.0421404433522793,0.0279298303189647,0.0165486933354634,0.106879036440309
