"","age","tismri_TIV","tismri_volr01","tismri_volr02","tismri_volr03","classic_bone_med","main_sBMDH","sROI_bonecortex01","sROI_bonecortex02","sROI_bonecortex03","sROI_bonecortex04","sROI_bonecortex05","sROI_bonecortex06","sROI_bonecortex07","sROI_bonecortex08","sROI_bonecortex09","vROI_bonecortex03","sROI_bonethickness01","sROI_bonethickness02","sROI_bonethickness03","sROI_bonethickness04","sROI_bonethickness05","sROI_bonethickness06","sROI_bonethickness07","sROI_bonethickness08","sROI_bonethickness09","v_23226_2_0","v_23239_2_0","v_23300_2_0","v_51_2_0","v_50_2_0","sROI_headthickness01","sROI_headthickness02","sROI_headthickness03","sROI_headthickness04","sROI_headthickness05","sROI_headthickness06","sROI_headthickness07","sROI_headthickness08","sROI_headthickness09","tis_head","v_21001_2_0","v_22407_2_0","v_22408_2_0","v_23099_2_0","WHR","WHtR","v_874_2_0","v_894_2_0","v_914_2_0","v_20162_2_0","r_alcohol"
"age",1,0.0162641575475074,-0.498712042119976,-0.273562164976228,0.5147825050578,0.121405832000421,-0.0395577784473819,0.105163404517156,0.101271783932165,0.0395577784473819,0.11431872063749,0.123871075912842,0.113855098581474,0.133999465037026,0.09496334748413,0.132984968162982,0.105180669501459,0.0747811771199016,-0.0405928192888437,0.107783404018899,0.00569265941584903,0.123116425793111,0.167737303925665,0.219342794676068,0.0371972316055409,0.113708883809045,-0.0170593293388867,-0.0507311526686023,-0.0570235985199672,-0.114392748564879,-0.0927668029503453,-0.0145362710532955,-0.0962182338609262,0.00317259920309615,-0.0921740039100237,0.0126139564460823,0.0448646619147196,-0.0394040838786821,-0.080790488964954,0.0713844043608585,0.158266875868312,0.0100734754150193,0.107047184970136,0.0188998270215712,0.0850659774462905,0.108679990321382,0.106252753587607,0.0017981153428477,0.15864892634558,-0.106770654376291,-0.00664912013339548,0.0341729427378205
"tismri_TIV",0.0162641575475074,1,-0.223424537248325,0.020018784020484,0.151800331673327,0.0543412730153803,0.0313438561817432,-0.00439845244400775,0.0294120957663345,-0.0313438561817432,-0.0103292650020357,0.00516583213476874,0.016948827117203,0.0149165521961173,-0.00220071417610272,0.0161112795252821,0.0564082923407674,0.227121693545063,0.122189491948545,0.252794745782652,0.230097150477929,0.167185464829019,0.112320950849427,0.0193999537902055,0.24434906217565,0.110726285507159,0.142994738842703,0.112460516541119,0.0340310809410697,0.285664576964267,0.310076192826341,0.0987519155979849,0.0832885171411639,0.11140965366011,0.0941206095180167,0.0249763257035983,0.0287576364109122,0.0212517500270841,0.105948223049437,0.0479463380867766,0.0219427618005988,0.0724864137804421,0.0975325571525728,0.124037452057404,0.00766857869809954,0.110594307020832,0.0429045444532165,-0.138435168095874,-0.0453383830481168,0.0596412519538668,-0.00884605059253611,0.115455156049372
"tismri_volr01",-0.498712042119976,-0.223424537248325,1,0.184374167940245,-0.838389083041465,0.0256743046496901,-0.0213333040851729,-0.061099349422449,-0.122575099105433,0.0213333040851729,-0.0881117298787249,0.0159529928599154,-0.0569084494805661,-0.078047860402805,-0.0861182162981657,0.00186054258665766,-0.0927283166476483,0.0354412203416215,0.185135747496953,-0.0843062642609171,0.0576747557235253,-0.0362743605324183,-0.0923953276375968,-0.224409565796948,0.0487293709533036,0.0293105912846152,-0.0425793200116123,-0.0333316229216265,-0.0474498167325337,0.0644497089494879,0.0263997008437389,-0.0675806619307031,0.04340056813704,-0.167012365078951,-0.060627328391546,0.0362368927887144,-0.0127497046360004,0.110023196881729,-0.074021441703413,0.0315116430690755,-0.176763039391794,-0.160660554894654,-0.150447809524543,-0.131890019230673,-0.117994844993868,-0.113915794465489,-0.163677102279654,0.00962889474343383,0.00161544049169112,0.0148672746686282,-0.0585489776452807,-0.0799315938403976
"tismri_volr02",-0.273562164976228,0.020018784020484,0.184374167940245,1,-0.661451777628918,-0.237558583679336,0.0989789720439257,-0.112382465403461,-0.0963479251026206,-0.0989789720439257,-0.102912338763351,-0.0787155481589927,-0.161854614663791,-0.182601624137327,-0.081760551342295,-0.0968616551111955,-0.223299341890719,-0.0916021500383081,0.00401840750903915,-0.160585663318395,-0.0995849520004413,-0.0737111478837525,-0.136397983972761,-0.252950564801168,-0.0925877676579503,0.0686434506662026,0.00888891726263099,0.0624233492675734,0.0578412734262008,0.00911089069345659,-0.0144583674055857,0.051953760575687,0.0187595204438689,0.00559133376635068,-0.0756781775387745,0.0729204052037274,0.0657049022424321,0.23324702930909,-0.071558973264395,0.142577351604148,-0.253458332892718,-0.0762634691447559,-0.125920258851128,-0.0782702985268599,-0.0953803154078912,-0.0493862873954937,-0.103301286533185,0.0645623799326441,0.032226698887944,0.0513062547402289,-0.0572050538157456,-0.0224070473824388
"tismri_volr03",0.5147825050578,0.151800331673327,-0.838389083041465,-0.661451777628918,1,0.0883550973296456,-0.0144005157158966,0.0800774668233784,0.119852947017942,0.0144005157158966,0.0968373062878541,0.00370730799759943,0.106150952176093,0.132943002320268,0.0869736766507004,0.0230155318894429,0.173458009717811,0.0212892550686323,-0.139937083069499,0.149076577847945,0.007848822753419,0.0591234807025172,0.134868425790012,0.31185065289338,0.0103570574937181,-0.0673918269778532,0.0424370940043633,0.00469798443490435,0.0143412990123889,-0.0445361822898439,0.00529319843803935,0.0193924966783905,-0.0325707294671023,0.119641887750892,0.0965108172598482,-0.0741412914305604,-0.0397843076258482,-0.221114851884611,0.102539232235965,-0.112437274965907,0.27216602104081,0.161013017599081,0.176755756806742,0.141060528038809,0.143946794238894,0.107726612916603,0.177429926223458,-0.0606344017523728,-0.0152611388285488,-0.0317608512171404,0.0848690292322182,0.0706620571029851
"classic_bone_med",0.121405832000421,0.0543412730153803,0.0256743046496901,-0.237558583679336,0.0883550973296456,1,-0.745360831546461,0.767575087907079,0.617297709502765,0.745360831546461,0.661849042655697,0.746281721735872,0.791368633274263,0.70907539410311,0.68391707057267,0.73231967848681,0.706866631044134,0.455162124202427,0.363858543551485,0.308279093691642,0.45385353590894,0.307851373008854,0.195545282656694,0.116415830748942,0.440438586594343,0.34549438693926,-0.502681627498833,-0.41745101201113,-0.2917798521493,-0.0679985566650557,-0.12681420547441,0.0159623263619347,-0.0842455414638117,0.0140714526761043,-0.161228955088752,0.144274558111898,0.110350409182558,0.00439581084923705,-0.161525268126777,0.158457607466225,0.245116310158829,0.10870979867411,0.167736147278271,0.123433111205972,0.190060500720386,0.177502483103244,0.175711540874564,-0.00813042932064095,0.0239892698791095,-0.0395366686582435,0.115401360620087,0.0421958616811079
"main_sBMDH",-0.0395577784473819,0.0313438561817432,-0.0213333040851729,0.0989789720439257,-0.0144005157158966,-0.745360831546461,1,-0.92570010164053,-0.779139542519144,-1,-0.843159289371605,-0.781925884780824,-0.72376663925294,-0.682007837386279,-0.845264671089938,-0.795785687271897,-0.678087119200852,-0.112138686677266,-0.0664030173906074,-0.0342247871837878,-0.143881244760044,-0.0983846723756628,-0.0911864165883679,-0.0112347895674775,-0.115015988396241,-0.113915145679498,0.670727581346976,0.57161090369159,0.402186784406792,0.0851161323234278,0.132350188939598,0.0924599084107763,0.106967437722404,0.0434836890685843,0.229407178284594,-0.0736637806213318,-0.0121453038683996,0.0366123124166427,0.235355497229439,-0.0657033022352003,-0.114244092515801,-0.0313606427961336,-0.0807723734914663,-0.0281663389171469,-0.0881143493142809,-0.0902133047402475,-0.0685456725485727,0.0135185802415865,0.0247799750329672,0.0404456296114141,-0.11758920062788,-0.0246492582491569
"sROI_bonecortex01",0.105163404517156,-0.00439845244400775,-0.061099349422449,-0.112382465403461,0.0800774668233784,0.767575087907079,-0.92570010164053,1,0.898805484644525,0.92570010164053,0.949117160082108,0.82283632199309,0.812123118603552,0.74105613534539,0.952019981352383,0.825254792610566,0.649544203081573,0.136446801127807,0.0698978216605568,0.061770441486452,0.185547703332043,0.108329628515681,0.0565387749338154,-0.00933290094725183,0.151052023466559,0.132312894867898,-0.629639014562253,-0.541507543930989,-0.374895077514911,-0.0896486930083095,-0.13163765420677,-0.0823124244656493,-0.118138561461296,-0.0539847962169769,-0.252272288670706,0.104738745339436,0.0628818762749722,0.00150528699657423,-0.246549329630051,0.0887786686432678,0.127138906715848,0.0313277401374579,0.093252819677189,0.0464541381486398,0.110559325357424,0.117668362765543,0.0820637014092547,0.00920113026059775,-0.0012466919559572,-0.0498633303463808,0.109357723949886,0.054348875022342
"sROI_bonecortex02",0.101271783932165,0.0294120957663345,-0.122575099105433,-0.0963479251026206,0.119852947017942,0.617297709502765,-0.779139542519144,0.898805484644525,1,0.779139542519144,0.833341941381409,0.681598068968572,0.703265075613552,0.658406611749555,0.827524929596244,0.689455078292533,0.509252633227051,0.0585312319339219,-0.0155326876516251,0.0129300413742921,0.126480792309231,0.0551855643693207,0.0236262708874008,-0.0327270214678279,0.0852272869091818,0.0643039540342185,-0.527872404240498,-0.454065888576652,-0.309162735767662,-0.0645018415944112,-0.0867513575782384,-0.107156552640043,-0.091227683815579,-0.0915329456098593,-0.230317160845578,0.0856618687711279,0.0273802458346513,-0.00553418705110826,-0.224158813207587,0.0496592187342787,0.0638886708873986,-0.00852131651535856,0.0416996048284728,0.00448903015785427,0.0482830646374922,0.0746558256343171,0.03741640633227,0.0336484607728723,0.0090155087524432,-0.0617292230968888,0.103269726320006,0.109198023242373
"sROI_bonecortex03",0.0395577784473819,-0.0313438561817432,0.0213333040851729,-0.0989789720439257,0.0144005157158966,0.745360831546461,-1,0.92570010164053,0.779139542519144,1,0.843159289371605,0.781925884780824,0.72376663925294,0.682007837386279,0.845264671089938,0.795785687271897,0.678087119200852,0.112138686677266,0.0664030173906074,0.0342247871837878,0.143881244760044,0.0983846723756628,0.0911864165883679,0.0112347895674775,0.115015988396241,0.113915145679498,-0.670727581346976,-0.57161090369159,-0.402186784406792,-0.0851161323234278,-0.132350188939598,-0.0924599084107763,-0.106967437722404,-0.0434836890685843,-0.229407178284594,0.0736637806213318,0.0121453038683996,-0.0366123124166427,-0.235355497229439,0.0657033022352003,0.114244092515801,0.0313606427961336,0.0807723734914663,0.0281663389171469,0.0881143493142809,0.0902133047402475,0.0685456725485727,-0.0135185802415865,-0.0247799750329672,-0.0404456296114141,0.11758920062788,0.0246492582491569
"sROI_bonecortex04",0.11431872063749,-0.0103292650020357,-0.0881117298787249,-0.102912338763351,0.0968373062878541,0.661849042655697,-0.843159289371605,0.949117160082108,0.833341941381409,0.843159289371605,1,0.702321866063779,0.692346646353636,0.646167193181584,0.950782410162429,0.709190506160944,0.585550361851058,0.0567195266063226,0.00906393317464388,-0.0092848776073201,0.110698058465119,0.0729687789201528,0.030523541199074,-0.0189184529274434,0.0826976862110462,0.0664590352567585,-0.591115556252342,-0.498976467169054,-0.337908874929977,-0.0935672331913071,-0.137184251860129,-0.103704816420244,-0.11411975277286,-0.0819199505943429,-0.240455160261178,0.0883213811163651,0.0392206740628872,-0.0212640048764443,-0.236509720707091,0.0486680548812641,0.134651187326842,0.0388287172498861,0.0949909169167133,0.0589576505250737,0.12727069248934,0.100260556147213,0.0819447157833315,0.000667279092320185,-0.00591958072687206,-0.055614941976153,0.114260452249527,0.0480194634908661
"sROI_bonecortex05",0.123871075912842,0.00516583213476874,0.0159529928599154,-0.0787155481589927,0.00370730799759943,0.746281721735872,-0.781925884780824,0.82283632199309,0.681598068968572,0.781925884780824,0.702321866063779,1,0.74630681332727,0.662609252496965,0.713664025308806,0.900160836894284,0.572837892298744,0.217905646663352,0.135147879846396,0.149857109308425,0.219401163573528,0.0829071732911849,0.0922845724425115,-0.0115151597333743,0.206420559075527,0.263537534871901,-0.571251220885815,-0.485881586377715,-0.356661769763981,-0.0976442600844377,-0.110887041423925,0.0223703151985533,-0.0995058327726579,0.0627109264905221,-0.20181841658296,0.142035498998729,0.0849965891040808,0.0281570755498624,-0.194995169736996,0.223959302337904,0.138817678397431,0.0382008473098449,0.0969779994087027,0.0447269471111978,0.0965376674987321,0.154687552515264,0.103241089536743,-0.0150780856143836,-0.00729260937949407,-0.0564842454853122,0.0777314613161526,0.0505863316035305
"sROI_bonecortex06",0.113855098581474,0.016948827117203,-0.0569084494805661,-0.161854614663791,0.106150952176093,0.791368633274263,-0.72376663925294,0.812123118603552,0.703265075613552,0.72376663925294,0.692346646353636,0.74630681332727,1,0.757106875126379,0.717065703065054,0.727721911480662,0.644384951914154,0.355153657706834,0.277490280434593,0.298273924060058,0.37167632110994,0.201865590892177,0.000887812062628024,0.0158323928290074,0.352012619258057,0.255780012310625,-0.412677364986112,-0.354049848651762,-0.254600418278665,-0.102657727487611,-0.158095001220245,0.0891686618957521,0.0101535834375419,0.0770432713048219,-0.107890803350805,0.132851727987309,0.244150250073926,0.118468653053079,-0.0984143896203603,0.13027200136552,0.233339754976526,0.15897327798459,0.184650942804613,0.133948104087514,0.191375938224933,0.207333336713208,0.198343869188816,0.0154674277286445,0.0245367339405768,0.0266651795177293,0.118494831716888,0.0224215176599275
"sROI_bonecortex07",0.133999465037026,0.0149165521961173,-0.078047860402805,-0.182601624137327,0.132943002320268,0.70907539410311,-0.682007837386279,0.74105613534539,0.658406611749555,0.682007837386279,0.646167193181584,0.662609252496965,0.757106875126379,1,0.648533744458775,0.653926729692311,0.584701365954795,0.331294227121554,0.274309681493224,0.246391161926987,0.349889382259397,0.192620899399705,0.13961488784063,0.045509195910062,0.327599072616219,0.201367622783454,-0.391533767023555,-0.386523733498429,-0.308356173043432,-0.0305834619099556,-0.0744024803312325,0.00111970155371996,-0.0878773104167503,0.0453100603881471,-0.110719117195076,0.076839517747437,0.0678445843678096,-0.0236204343229095,-0.104390699272517,0.0514644570879884,0.220162820991698,0.0827785884619825,0.13654883217356,0.105660708469572,0.153063933449004,0.14810689315343,0.129676003556854,0.0153817312060844,0.00987670275910043,-0.0383495033719661,0.113509310616282,0.0759168649021733
"sROI_bonecortex08",0.09496334748413,-0.00220071417610272,-0.0861182162981657,-0.081760551342295,0.0869736766507004,0.68391707057267,-0.845264671089938,0.952019981352383,0.827524929596244,0.845264671089938,0.950782410162429,0.713664025308806,0.717065703065054,0.648533744458775,1,0.716554501648448,0.595099359739538,0.0864469262536778,0.0347570170581329,0.0119442092366517,0.148103827941105,0.0837403812643774,0.0488320728313278,-0.0102936973273984,0.107869572911002,0.086548706587073,-0.588506721255177,-0.504532000847295,-0.335255526175481,-0.0720335794458954,-0.112097246250342,-0.107464685812481,-0.136195046452714,-0.0848074181848927,-0.261573382070877,0.076862301255988,0.0640614562201842,0.00302665399524858,-0.254365680606042,0.0550866867208485,0.109573759237844,0.0144084954661379,0.0726577457132132,0.0456594453209349,0.100470045583437,0.0988639338147878,0.0618955989345569,-0.000672722351601846,0.00752035482248426,-0.0457217811967177,0.0974526063478713,0.0346223813582966
"sROI_bonecortex09",0.132984968162982,0.0161112795252821,0.00186054258665766,-0.0968616551111955,0.0230155318894429,0.73231967848681,-0.795785687271897,0.825254792610566,0.689455078292533,0.795785687271897,0.709190506160944,0.900160836894284,0.727721911480662,0.653926729692311,0.716554501648448,1,0.553219290690637,0.187860526840178,0.111714002231699,0.10890530785272,0.198212067889016,0.144569602943955,0.0957143822290882,0.000325969663749248,0.185542475008841,0.174565338602403,-0.58619199744393,-0.510752508816536,-0.361309438752113,-0.0601801509122937,-0.101963491412377,-0.0117395633552358,-0.117395839640891,0.0162982648393997,-0.227491565818044,0.174510433571816,0.0901677490680449,0.0361943386552699,-0.214640472070923,0.162910404125819,0.107139599976749,0.0111887869872867,0.0779267785168505,0.0285187181373013,0.0816892018690168,0.121314114448169,0.0699937061609563,0.0197408220935662,0.00292401899027647,-0.0790393546220854,0.0755457483794511,0.0615375173935669
