"","age","sit_height","VAT","ASAT","fat_percent","BMI","BMD_head","BMD_total","T_BMD_total","femur_BMD","tismri_volr01","tismri_volr02","tismri_volr03","tismri_TIV","tis_bone","vROI_bonecortex03","sROI_bonecortex03","main_sBMDH","sROI_bonethickness01","sROI_bonethickness02","sROI_bonethickness03","sROI_bonethickness04","sROI_bonethickness05","sROI_bonethickness06","sROI_bonethickness07","sROI_bonethickness08","sROI_bonethickness09","tis_head","sROI_headthickness01","sROI_headthickness02","sROI_headthickness03","sROI_headthickness04","sROI_headthickness05","sROI_headthickness06","sROI_headthickness07","sROI_headthickness08","sROI_headthickness09","waist","walk","moderate_PA","vigorous_PA","smoking","r_alcohol"
"sROI_bonethickness03",0.174493806483663,0.0522637878361938,0.0885586912380346,0.0515209667393901,0.0834144198306934,0.108350034276897,0.313979540202236,0.142586620567272,0.136515304995793,0.0465149778744284,-0.079818122786876,-0.0848388457753805,0.0883098146162844,0.215990724249342,0.268747387583463,0.296267385946638,0.181547497689932,-0.181547497689932,0.877625122445534,0.653761627329859,1,0.810154864725488,0.547568178247083,0.552776119570628,0.416929435843877,0.810175150586844,0.311236340460117,0.0942534630289666,-0.0186677591512989,0.0312491944964301,0.0923089971747327,0.0797113478891876,-0.175953926713332,-0.0658077942868875,-0.0814228373245349,0.0518987308050494,-0.226425450609701,0.134785113111013,0.0171430078374314,-0.0845646074616095,0.0592639329448539,0.0649463199669517,0.00876895985351274
"sROI_bonethickness04",0.116138623939064,0.0378002781233244,0.0470121091767273,0.0412274609098436,0.0588269813013085,0.0855171345533076,0.183920900097702,0.0280757943246346,0.0241809607238429,-0.00349450997803991,0.0907250379141994,-0.0260814777922304,-0.0596813331224815,0.172881043524174,0.403496112060209,0.399557198122532,0.290188378256825,-0.290188378256825,0.929836569874918,0.76252211759113,0.810154864725488,1,0.495110098797416,0.492221399765486,0.311807856515492,0.949404000758792,0.337129469337851,0.0698343603914588,-0.0332299593123944,0.0331684774303889,0.036839093124649,0.0575768118346215,-0.130459260623177,-0.0538302953211813,-0.0674313433437256,0.0182357058181372,-0.158298400791927,0.0656980507063708,-0.0186843692542244,-0.124359353341303,-0.0165210091861463,0.0108508772912817,-0.0548844503725576
"sROI_bonethickness05",0.145867195993978,0.0418527383083769,0.0194431567721645,0.00182242390203014,0.0270045467802928,0.0471427903404691,0.0770393758916826,0.0135295316381759,0.0192585475050631,-0.0153516665648271,-0.0519050327070936,0.0204816559012267,0.0209467196107596,0.135726348509455,0.225047985324871,0.245849565007611,0.208647950803226,-0.208647950803226,0.63776842381543,0.460322363196461,0.547568178247083,0.495110098797416,1,0.459790027859333,0.297371918184676,0.499562070059109,0.447231475797681,-0.0142265679771126,0.0577511185669327,-0.0493676510911952,0.0115028424284617,-0.0158381501946821,0.191077696028082,0.00900387904082003,-0.000133344581382381,-0.0290815034933125,-0.00753128101713629,0.037597728781231,0.0334310704292736,-0.0404821070625668,-0.0478124526959865,0.00244137258076623,0.0500745291484122
"sROI_bonethickness06",0.159169948541611,0.0214591284647624,0.0190745595027641,-0.0319263723028872,0.0138722300534653,-0.0247109155419223,0.0633350639805471,-0.0157289223131365,-0.0128562772764132,-0.0609042363871562,-0.0264382150270215,-0.0058499839727282,0.021079484473744,0.0716076087419314,0.26357661917192,0.31403388872457,0.248026999160961,-0.248026999160961,0.609653835459031,0.44538129910586,0.552776119570628,0.492221399765486,0.459790027859333,1,0.659236017555704,0.47522404694996,0.234524654527494,-0.0262307171744954,-0.135627595805944,-0.0779843117548468,-0.115346019530514,-0.0540500291721238,-0.134065774874043,-0.0939963415208402,-0.00143203796873426,-0.083138940518439,-0.205736638447989,-0.00625105106166295,-0.0201303975140395,-0.0225249404516218,0.00551989012870963,-0.0112986747380021,0.00695365516764736
"sROI_bonethickness07",0.257754760602471,-0.00653696840155209,0.139009178743805,0.0525902747692674,0.0675442823374598,0.0478365321407366,0.120435690209158,0.0453307507300125,0.0465237686104925,-0.00578541694671816,-0.231030410011126,-0.211821358295512,0.277072244958253,-0.00720780708006448,0.192957267760586,0.228500168132766,0.107803989072941,-0.107803989072941,0.425094498625625,0.303667873856023,0.416929435843877,0.311807856515492,0.297371918184676,0.659236017555704,1,0.284096116295687,0.12685180638498,0.138474109000675,0.0124159504315271,-0.0463046118899041,0.0651897082271301,0.0725661438715639,-0.0715123506590356,0.0149978086705517,-0.0944833216796867,0.0507908934482972,-0.148829928898495,0.0915976540327783,0.0300864989202812,0.0434029359465136,0.0708009568290476,0.0710480014027973,0.0513656097542629
"sROI_bonethickness08",0.0960462005920922,0.0423266164456552,0.0141091301296162,0.0190825741622239,0.0371381041197821,0.0615681117840367,0.228027147471848,0.0616059047734111,0.0574554673375945,0.00856073906478725,0.106413219971461,-0.00446502650711572,-0.0814750190389653,0.189851529631866,0.35934404692416,0.339584648439039,0.24420381831133,-0.24420381831133,0.930514686046978,0.771770101782749,0.810175150586844,0.949404000758792,0.499562070059109,0.47522404694996,0.284096116295687,1,0.333499342049165,0.0198259418454288,-0.0581150902236961,-0.00231001007164395,0.0175966809206458,0.0122445633292095,-0.147748466453498,-0.0449685041909934,-0.0698601598238587,-0.0189391024836407,-0.143443050428001,0.0427748881865781,-0.0204955258694589,-0.128357356738617,-0.00713167761129375,0.0217591039992153,-0.0569107295606706
"sROI_bonethickness09",0.139104859220872,-0.0346162654730347,0.0227491684564747,0.0213354659503249,0.0249802978076472,0.035896152928435,-0.0226850881847743,-0.0328639169204761,-0.0369584758169349,-0.0139742989156446,0.0583338833378061,0.0141876407690494,-0.0617364558569305,0.110471169746454,0.186584438921129,0.202927000242713,0.190902076986256,-0.190902076986256,0.475112886297603,0.316657181025538,0.311236340460117,0.337129469337851,0.447231475797681,0.234524654527494,0.12685180638498,0.333499342049165,1,-0.00941420108772793,0.236458517934127,0.0198148967707375,0.119586317916061,-0.0572287267702702,0.164335868504387,0.0890142152839337,0.100649754754962,-0.036290986744768,0.562839647948267,0.0146226859122623,-0.00707163659629581,-0.0435596353915097,-0.0160444445894303,0.0180994650533331,-0.0429476717919625
"tis_head",0.116131230517099,0.0134920503741297,0.685447816950721,0.643298418010247,0.634746689331088,0.52255157719621,0.0484255163547126,0.153217939050441,0.146484280640323,0.131780738653985,-0.195317211168724,-0.235695904765746,0.269442478694723,-0.0168800187143783,0.0169636523233348,0.125665965054558,-0.0158505620198937,0.0158505620198937,0.0594015827856415,0.0680807983063059,0.0942534630289666,0.0698343603914588,-0.0142265679771126,-0.0262307171744954,0.138474109000675,0.0198259418454288,-0.00941420108772793,1,0.566147679595156,0.603398463972169,0.638015057737814,0.700185465903484,-0.0328455888108158,0.0221064332784596,-0.158690251829423,0.700462537928258,-0.100703945750627,0.639610643888809,-0.0913756666811484,-0.109166305169766,-0.0333523029092056,0.207084279645876,0.00730403256252821
"sROI_headthickness01",-0.0390727030457119,-0.00875439583243671,0.452597261838385,0.449750839385419,0.414243573263204,0.438416505657217,0.149547780547709,0.280687883170588,0.27821546889339,0.229739735500204,-0.0787651792736087,-0.0449248266067969,0.0909252713796614,0.0680366770453491,-0.221688096086485,-0.156054912908787,-0.209652084146394,0.209652084146394,0.0338468403229274,0.0390469156846706,-0.0186677591512989,-0.0332299593123944,0.0577511185669327,-0.135627595805944,0.0124159504315271,-0.0581150902236961,0.236458517934127,0.566147679595156,1,0.689255004609713,0.828255988414673,0.691541474344865,0.476600105346045,0.466824172908033,0.301527155055227,0.713248522583913,0.416878885541009,0.444256432325319,-0.0729878356629397,-0.108963542485629,0.00402522679393595,0.112579421928297,-0.0817259052282078
"sROI_headthickness02",-0.131883952161826,0.086296746268928,0.445686807105042,0.448771721562636,0.41687480516513,0.4113624649209,0.157853716876743,0.230665528165734,0.227388345583913,0.197546906340016,0.0261707121537339,-0.000137113328355751,-0.00807456677788157,0.0103766362459773,-0.206561341482734,-0.089529091239027,-0.148729308154818,0.148729308154818,0.0288581605919637,0.0781254305018881,0.0312491944964301,0.0331684774303889,-0.0493676510911952,-0.0779843117548468,-0.0463046118899041,-0.00231001007164395,0.0198148967707375,0.603398463972169,0.689255004609713,1,0.566405082338728,0.728316967461988,0.0658926744549095,0.157557455824997,0.169801160107379,0.737727085079208,0.023461589166373,0.447956588202433,-0.0485086408664968,-0.109304785226018,-0.00524593327459254,0.0994125725300417,-0.135885470706313
"sROI_headthickness03",-0.0311143146453881,0.0185744621600095,0.563331349885257,0.549674657083012,0.521709630589181,0.542513405809894,0.244345714975751,0.367922331840007,0.365436855288391,0.305560644909491,-0.101046198975913,-0.0844236796623137,0.126938945735383,0.0647049339255726,-0.240842926736102,-0.16104510656142,-0.244573528210358,0.244573528210358,0.084899879975492,0.127100449754675,0.0923089971747327,0.036839093124649,0.0115028424284617,-0.115346019530514,0.0651897082271301,0.0175966809206458,0.119586317916061,0.638015057737814,0.828255988414673,0.566405082338728,1,0.600749657506581,0.242214199361925,0.182487282708521,0.0108655642445776,0.609695713313642,0.194423260357674,0.581212311048077,-0.0937964832587264,-0.138674956055432,-0.0186552531153031,0.137011650931233,-0.0887524319031636
"sROI_headthickness04",-0.0713133211952021,0.0874139635810345,0.414009985721142,0.44142843209086,0.392954120509074,0.379995880642133,0.220170763103545,0.283254940606593,0.276382252061706,0.215154689273608,-0.129464336393936,-0.107223684771001,0.165041675916213,0.0820474080661838,-0.217647435061866,-0.111432987173434,-0.217857557544701,0.217857557544701,0.0426283587904027,0.0822726348614286,0.0797113478891876,0.0575768118346215,-0.0158381501946821,-0.0540500291721238,0.0725661438715639,0.0122445633292095,-0.0572287267702702,0.700185465903484,0.691541474344865,0.728316967461988,0.600749657506581,1,0.0374339427199172,0.0789806275046506,-0.0438943568447503,0.954152562008218,-0.0816172342218187,0.432821188165307,-0.0941351091585035,-0.099556868896724,-0.0324466502339604,0.0980527598006107,-0.0219589332392119
"sROI_headthickness05",0.0205814136865958,-0.0794113298923883,0.0214656414687938,-0.00998000935715888,-0.000534448260236413,0.0123457611166115,-0.0595908563746898,0.0517262660779379,0.0565870504967378,0.0614136144980191,-0.00049905975692447,0.0681463960256671,-0.0356172453534236,0.00462625917121805,-0.105361484014501,-0.140930561839584,-0.0691273176903845,0.0691273176903845,-0.0646408242826142,-0.0811892261908605,-0.175953926713332,-0.130459260623177,0.191077696028082,-0.134065774874043,-0.0715123506590356,-0.147748466453498,0.164335868504387,-0.0328455888108158,0.476600105346045,0.0658926744549095,0.242214199361925,0.0374339427199172,1,0.356184804029832,0.247519079659526,0.047995161195716,0.437051864121416,-0.00153919459851338,0.0155531942373046,-0.00427224146589516,0.076059956191902,-0.0100062223053403,0.00903207675347347
