"","age","tismri_TIV","tismri_volr01","tismri_volr02","tismri_volr03","classic_bone_med","main_sBMDH","sROI_bonecortex01","sROI_bonecortex02","sROI_bonecortex03","sROI_bonecortex04","sROI_bonecortex05","sROI_bonecortex06","sROI_bonecortex07","sROI_bonecortex08","sROI_bonecortex09","vROI_bonecortex03","sROI_bonethickness01","sROI_bonethickness02","sROI_bonethickness03","sROI_bonethickness04","sROI_bonethickness05","sROI_bonethickness06","sROI_bonethickness07","sROI_bonethickness08","sROI_bonethickness09","v_23226_2_0","v_23239_2_0","v_23300_2_0","v_51_2_0","v_50_2_0","sROI_headthickness01","sROI_headthickness02","sROI_headthickness03","sROI_headthickness04","sROI_headthickness05","sROI_headthickness06","sROI_headthickness07","sROI_headthickness08","sROI_headthickness09","tis_head","v_21001_2_0","v_22407_2_0","v_22408_2_0","v_23099_2_0","WHR","WHtR","v_874_2_0","v_894_2_0","v_914_2_0","v_20162_2_0","r_alcohol"
"sROI_bonecortex04",0.409585413922962,-0.0958916842793431,-0.161842062000483,-0.0478951497098927,0.123356486929623,0.844675240145077,-0.925310508013439,0.980250645152982,0.930993888635053,0.925310508013439,1,0.807039559964667,0.840420027973184,0.83044519156272,0.977671256216022,0.85772408162847,0.832909023442609,0.251053034641777,0.0804356527689908,0.220218677438682,0.298158585036601,0.221076958342316,0.238479727771614,0.143606378249681,0.25702954031138,0.156838151106686,-0.656674224298723,-0.708006152953957,-0.499560282146161,-0.0891727452106515,-0.11597274908109,-0.1888642018497,-0.135888992782688,-0.216225129983957,-0.177195164065549,-0.0734343201736361,-0.0436665040979823,-0.0151505442383078,-0.182228361021734,-0.0146653345329867,0.051849554415767,-0.104577631488063,-0.0228702729699578,-0.0870845591485034,-0.0562640998491006,0.0123647550191305,-0.0203153916513562,0.0218903586003601,0.036242493108277,0.0235501249416158,0.0154782575572093,0.0851130073444381
"sROI_bonecortex05",0.364401631432096,-0.0594496146146548,-0.0333422406041551,-0.00885920837956794,0.00760390177480808,0.817932579163335,-0.839599463962199,0.865058277927672,0.786427379051086,0.839599463962199,0.807039559964667,1,0.809102162749704,0.785076023028021,0.813356973771163,0.935120900857078,0.75914113380435,0.310157551387444,0.155593830934393,0.266844875507832,0.345587701115268,0.117413829918803,0.218375633491993,0.0967051823740099,0.307565749565636,0.269708461969962,-0.586644116483559,-0.590411231552016,-0.403348428042106,-0.116395397177516,-0.142739521609885,-0.107046686983893,-0.120972390603038,-0.141653571606447,-0.179610666830398,0.0117176470260714,-0.0230633369843135,0.0344319255604962,-0.198249383947191,0.136837325451714,0.0126639210491053,-0.0866419971090471,-0.00868187172824624,-0.0759448897011495,-0.04255780015618,0.0296393155549611,0.00202362697354497,0.0155197874097936,0.00929243539158788,0.0458451104117433,0.00304128436117657,0.0608284720348155
"sROI_bonecortex06",0.371826616879227,-0.022418648739932,-0.117568211129941,-0.0763158264854459,0.0988295427822404,0.833192624638864,-0.824254655867363,0.884113638078591,0.834461659200636,0.824254655867363,0.840420027973184,0.809102162749704,1,0.873975485647943,0.84117124533806,0.829822814994391,0.785377625774971,0.404615736050987,0.227694611112611,0.367817284235702,0.457337400680439,0.269118507745502,0.130140194755196,0.0859283962671326,0.420690181850857,0.265656746530205,-0.526711417436927,-0.576370516803185,-0.423851580234679,-0.113875953917223,-0.189947050569615,-0.0523564403789626,-0.0713508401877531,-0.0997791749577252,-0.119310376871897,-0.0294104616407874,0.115041753475098,0.0790083710233269,-0.130071469937363,0.0721206524094934,0.0836096811351788,-0.0125817254994755,0.0220684876336226,-0.036419210150558,-0.0121323035230368,0.0624066812719482,0.0513555676729133,0.0133044705134043,-0.0278385140406682,-0.000858328745464064,0.05431772204406,0.0715389727165733
"sROI_bonecortex07",0.409557471405062,0.00279457272089545,-0.163365912472536,-0.092171119500182,0.143104804037451,0.812057614869507,-0.80761443561938,0.86523182278429,0.822679515211938,0.80761443561938,0.83044519156272,0.785076023028021,0.873975485647943,1,0.828708986285594,0.812790620483327,0.777887599637415,0.356207481848317,0.171522633353759,0.315606337661937,0.409511704097339,0.275270953524427,0.204747793495655,0.115197368320003,0.373108638208989,0.235817492377817,-0.545887753982438,-0.58134245427094,-0.395129062627553,-0.102832627495402,-0.112507460049585,-0.114754130623113,-0.141782842826177,-0.152317564660817,-0.127535080783069,-0.0308140327027001,0.0118655580120219,0.00352408012619115,-0.143138530437258,0.0427959648614438,0.0525322802066374,-0.0747227242779536,-0.00265239613736509,-0.0644884375513776,-0.0465348667784144,0.0532561913411793,0.00350271284146756,0.00127629753542321,-0.0220828023106959,-0.0373309622256728,0.0536193864707871,0.121141183303524
"sROI_bonecortex08",0.392653180441394,-0.0736095262374272,-0.173644093202989,-0.0461344547017604,0.131228688302127,0.838820475100963,-0.92838485853901,0.981043796706926,0.932238879904849,0.92838485853901,0.977671256216022,0.813356973771163,0.84117124533806,0.828708986285594,1,0.853189996298948,0.835610295971318,0.236584573967077,0.06572950720072,0.214553594946544,0.286987751929743,0.195555284407597,0.232823745401469,0.138679713896564,0.240195607605725,0.152686981689094,-0.665973327577203,-0.702597257911113,-0.4760090376721,-0.0839668979764014,-0.104757487715078,-0.183727451508454,-0.133437602622984,-0.202651939880706,-0.172693021954013,-0.0883619243441695,-0.0448504867773616,-0.0123886632038843,-0.180652601323667,-0.0071920162202332,0.0545501105747491,-0.0957105248625218,-0.016570105836393,-0.0768064364061333,-0.0596825609907513,4.36570369497293e-05,-0.0212171563862042,0.00543490335654811,0.026201114616751,0.0261460785625482,0.0127178276715532,0.100648320936985
"sROI_bonecortex09",0.361136391236504,-0.0624993084968618,-0.0216823720713917,-0.00975009726708605,-0.000262465856159043,0.842474905359179,-0.877864363001027,0.903407179217849,0.824519532559226,0.877864363001027,0.85772408162847,0.935120900857078,0.829822814994391,0.812790620483327,0.853189996298948,1,0.779762368621308,0.329214241792384,0.164478360442915,0.281148079018954,0.368938703409034,0.194548502953087,0.245622457443081,0.104889966184799,0.327708491189101,0.208932084188189,-0.603294744676836,-0.623125540467555,-0.434576986194507,-0.100552232060747,-0.150262645666194,-0.152624625736287,-0.159174838586029,-0.191925474857209,-0.199246094095866,-0.0152104554283,-0.013672382236686,0.0453804156607884,-0.220215892993136,0.076860881560065,-0.0108527494576056,-0.121468491161773,-0.0411805404421588,-0.109772083682542,-0.0766630437003369,0.0170841118349266,-0.0315710720106593,0.0323099256725006,0.055412299969635,0.0692080541001872,-0.0327815460407827,0.0967249994656558
"vROI_bonecortex03",0.32223125773089,-0.0302880804214619,-0.0931640542832103,-0.0915437726802493,0.100103476699763,0.862397972240467,-0.858244143325204,0.864715766445713,0.817419321455359,0.858244143325204,0.832909023442609,0.75914113380435,0.785377625774971,0.777887599637415,0.835610295971318,0.779762368621308,1,0.353845736244303,0.207312183881123,0.296267385946638,0.399557198122532,0.245849565007611,0.31403388872457,0.228500168132766,0.339584648439039,0.202927000242713,-0.61464910086378,-0.622622495919401,-0.415073071909837,-0.076020664198377,-0.0717265908934501,-0.156054912908787,-0.089529091239027,-0.16104510656142,-0.111432987173434,-0.140930561839584,-0.106722932505237,-0.0941821135925346,-0.123374689030669,-0.0239810948309351,0.125665965054558,-0.0278449240769817,0.0657125681983923,-0.0124124686288673,0.0093672698922531,0.0740172398596443,0.0286003152335578,-0.0199308738834144,-0.00227717406653534,-0.0361762383042971,0.0531395461132224,0.108405903307499
"sROI_bonethickness01",0.125913507202136,0.195813604850635,0.0828800438996348,-0.00956473997467051,-0.0630551912266144,0.403389525503727,-0.244648947770438,0.276273784228842,0.244112640211676,0.244648947770438,0.251053034641777,0.310157551387444,0.404615736050987,0.356207481848317,0.236584573967077,0.329214241792384,0.353845736244303,1,0.850157969881168,0.877625122445534,0.929836569874918,0.63776842381543,0.609653835459031,0.425094498625625,0.930514686046978,0.475112886297603,0.246486703187944,0.0953179835729889,0.0349261464104064,0.0349638612721296,-0.00220390640047101,0.0338468403229274,0.0288581605919637,0.084899879975492,0.0426283587904027,-0.0646408242826142,-0.019404225342513,-0.0374824940261953,0.0121024833145294,-0.073764600761908,0.0594015827856415,0.11180845285166,0.0664452401331333,0.0489736932977232,0.0776769749992158,0.0684146885786739,0.0911772060546679,-0.0116140517006028,-0.109104558355975,0.00939164198215627,0.0284765050304019,-0.0532613370749231
"sROI_bonethickness02",-0.0146282822368626,0.154765693634659,0.240910111790762,0.0801011244862588,-0.214605080978356,0.230711283438269,-0.0870869560594782,0.101996667392993,0.0631996377519215,0.0870869560594782,0.0804356527689908,0.155593830934393,0.227694611112611,0.171522633353759,0.06572950720072,0.164478360442915,0.207312183881123,0.850157969881168,1,0.653761627329859,0.76252211759113,0.460322363196461,0.44538129910586,0.303667873856023,0.771770101782749,0.316657181025538,0.32326516361084,0.199062580137832,0.129688950318476,0.0689538599488138,0.0433638196704262,0.0390469156846706,0.0781254305018881,0.127100449754675,0.0822726348614286,-0.0811892261908605,-0.0575307330266205,-0.0930830897363243,0.0434008688948217,-0.115644050004401,0.0680807983063059,0.131823211585446,0.0706376207223006,0.0763098983967819,0.109419614393719,0.0552588472775657,0.081404792085361,-0.0348787935351911,-0.0980118121570143,0.0222864686551373,-0.0101432769337829,-0.0972084877887027
"sROI_bonethickness03",0.174493806483663,0.215990724249342,-0.079818122786876,-0.0848388457753805,0.0883098146162844,0.297556102768649,-0.181547497689932,0.237880946834076,0.228785058374649,0.181547497689932,0.220218677438682,0.266844875507832,0.367817284235702,0.315606337661937,0.214553594946544,0.281148079018954,0.296267385946638,0.877625122445534,0.653761627329859,1,0.810154864725488,0.547568178247083,0.552776119570628,0.416929435843877,0.810175150586844,0.311236340460117,0.313979540202236,0.136515304995793,0.0465149778744284,0.0522637878361938,0.0327725224189777,-0.0186677591512989,0.0312491944964301,0.0923089971747327,0.0797113478891876,-0.175953926713332,-0.0658077942868875,-0.0814228373245349,0.0518987308050494,-0.226425450609701,0.0942534630289666,0.132054602927379,0.0885586912380346,0.0515209667393901,0.0834144198306934,0.115277275653793,0.125044748403733,0.0171430078374314,-0.0845646074616095,0.0592639329448539,0.0649463199669517,0.00876895985351274
"sROI_bonethickness04",0.116138623939064,0.172881043524174,0.0907250379141994,-0.0260814777922304,-0.0596813331224815,0.460320810807953,-0.290188378256825,0.326654200052037,0.293137231325424,0.290188378256825,0.298158585036601,0.345587701115268,0.457337400680439,0.409511704097339,0.286987751929743,0.368938703409034,0.399557198122532,0.929836569874918,0.76252211759113,0.810154864725488,1,0.495110098797416,0.492221399765486,0.311807856515492,0.949404000758792,0.337129469337851,0.183920900097702,0.0241809607238429,-0.00349450997803991,0.0378002781233244,-0.000337791163232185,-0.0332299593123944,0.0331684774303889,0.036839093124649,0.0575768118346215,-0.130459260623177,-0.0538302953211813,-0.0674313433437256,0.0182357058181372,-0.158298400791927,0.0698343603914588,0.0880060670335806,0.0470121091767273,0.0412274609098436,0.0588269813013085,0.0547947178230463,0.0667435809461349,-0.0186843692542244,-0.124359353341303,-0.0165210091861463,0.0108508772912817,-0.0548844503725576
"sROI_bonethickness05",0.145867195993978,0.135726348509455,-0.0519050327070936,0.0204816559012267,0.0209467196107596,0.278742274214462,-0.208647950803226,0.21401093013159,0.195275029817749,0.208647950803226,0.221076958342316,0.117413829918803,0.269118507745502,0.275270953524427,0.195555284407597,0.194548502953087,0.245849565007611,0.63776842381543,0.460322363196461,0.547568178247083,0.495110098797416,1,0.459790027859333,0.297371918184676,0.499562070059109,0.447231475797681,0.0770393758916826,0.0192585475050631,-0.0153516665648271,0.0418527383083769,0.000310959186266297,0.0577511185669327,-0.0493676510911952,0.0115028424284617,-0.0158381501946821,0.191077696028082,0.00900387904082003,-0.000133344581382381,-0.0290815034933125,-0.00753128101713629,-0.0142265679771126,0.0403799678096138,0.0194431567721645,0.00182242390203014,0.0270045467802928,0.0451308596237479,0.040192904167407,0.0334310704292736,-0.0404821070625668,-0.0478124526959865,0.00244137258076623,0.0500745291484122
"sROI_bonethickness06",0.159169948541611,0.0716076087419314,-0.0264382150270215,-0.0058499839727282,0.021079484473744,0.286254493809811,-0.248026999160961,0.234683310646037,0.217748433320697,0.248026999160961,0.238479727771614,0.218375633491993,0.130140194755196,0.204747793495655,0.232823745401469,0.245622457443081,0.31403388872457,0.609653835459031,0.44538129910586,0.552776119570628,0.492221399765486,0.459790027859333,1,0.659236017555704,0.47522404694996,0.234524654527494,0.0633350639805471,-0.0128562772764132,-0.0609042363871562,0.0214591284647624,0.0688117355492359,-0.135627595805944,-0.0779843117548468,-0.115346019530514,-0.0540500291721238,-0.134065774874043,-0.0939963415208402,-0.00143203796873426,-0.083138940518439,-0.205736638447989,-0.0262307171744954,-0.0274986958943142,0.0190745595027641,-0.0319263723028872,0.0138722300534653,-0.00380531328857066,-0.024169608753316,-0.0201303975140395,-0.0225249404516218,0.00551989012870963,-0.0112986747380021,0.00695365516764736
"sROI_bonethickness07",0.257754760602471,-0.00720780708006448,-0.231030410011126,-0.211821358295512,0.277072244958253,0.168718252054722,-0.107803989072941,0.126594426487427,0.124265353444314,0.107803989072941,0.143606378249681,0.0967051823740099,0.0859283962671326,0.115197368320003,0.138679713896564,0.104889966184799,0.228500168132766,0.425094498625625,0.303667873856023,0.416929435843877,0.311807856515492,0.297371918184676,0.659236017555704,1,0.284096116295687,0.12685180638498,0.120435690209158,0.0465237686104925,-0.00578541694671816,-0.00653696840155209,0.0255934177418488,0.0124159504315271,-0.0463046118899041,0.0651897082271301,0.0725661438715639,-0.0715123506590356,0.0149978086705517,-0.0944833216796867,0.0507908934482972,-0.148829928898495,0.138474109000675,0.0684085417538774,0.139009178743805,0.0525902747692674,0.0675442823374598,0.0838088525859449,0.0754654254528951,0.0300864989202812,0.0434029359465136,0.0708009568290476,0.0710480014027973,0.0513656097542629
"sROI_bonethickness08",0.0960462005920922,0.189851529631866,0.106413219971461,-0.00446502650711572,-0.0814750190389653,0.413625675407951,-0.24420381831133,0.282364192991596,0.254826698318677,0.24420381831133,0.25702954031138,0.307565749565636,0.420690181850857,0.373108638208989,0.240195607605725,0.327708491189101,0.339584648439039,0.930514686046978,0.771770101782749,0.810175150586844,0.949404000758792,0.499562070059109,0.47522404694996,0.284096116295687,1,0.333499342049165,0.228027147471848,0.0574554673375945,0.00856073906478725,0.0423266164456552,0.00553288622503415,-0.0581150902236961,-0.00231001007164395,0.0175966809206458,0.0122445633292095,-0.147748466453498,-0.0449685041909934,-0.0698601598238587,-0.0189391024836407,-0.143443050428001,0.0198259418454288,0.069055257766272,0.0141091301296162,0.0190825741622239,0.0371381041197821,0.0318523458604165,0.0454543414532338,-0.0204955258694589,-0.128357356738617,-0.00713167761129375,0.0217591039992153,-0.0569107295606706
